study_name,process_a,process_b,subgroup,model_type,subject_count,parameter_count,wave_count,ll,aic,bic,process,coefficient,subindex,est,pval,se,wald
octo,pef,gait,male,aehplus,132,41,5,-3030.664,6143.328,6261.523,bb,tau,10,0.01,0.973,0.3,0.034
octo,pef,gait,male,aehplus,132,41,5,-3030.664,6143.328,6261.523,bb,tau,11,0.079,0.236,0.067,1.184
octo,pef,gait,male,aehplus,132,41,5,-3030.664,6143.328,6261.523,er,sigma,00,-0.046,0.561,0.078,-0.582
octo,pef,gait,male,aehplus,132,41,5,-3030.664,6143.328,6261.523,er,tau,00,-0.377,0.01,0.146,-2.582
octo,pef,gait,male,aehplus,132,41,5,-3030.664,6143.328,6261.523,er,tau,11,-0.792,0.0,0.169,-4.678
satsa,gait,fev,female,aehplus,366,41,7,-3533.04,7148.081,7308.089,a,gamma,00,10.772,0.0,0.498,21.652
satsa,gait,fev,female,aehplus,366,41,7,-3533.04,7148.081,7308.089,a,gamma,01,0.145,0.001,0.046,3.177
satsa,gait,fev,female,aehplus,366,41,7,-3533.04,7148.081,7308.089,a,gamma,02,-0.372,0.439,0.481,-0.774
satsa,gait,fev,female,aehplus,366,41,7,-3533.04,7148.081,7308.089,a,gamma,03,-0.01,0.851,0.051,-0.188
satsa,gait,fev,female,aehplus,366,41,7,-3533.04,7148.081,7308.089,a,gamma,04,-0.041,0.953,0.687,-0.059
satsa,gait,fev,female,aehplus,366,41,7,-3533.04,7148.081,7308.089,a,gamma,05,0.223,0.814,0.95,0.235
satsa,gait,fev,female,aehplus,366,41,7,-3533.04,7148.081,7308.089,a,gamma,06,2.083,0.196,1.611,1.293
satsa,gait,fev,female,aehplus,366,41,7,-3533.04,7148.081,7308.089,a,gamma,10,0.12,0.057,0.063,1.906
satsa,gait,fev,female,aehplus,366,41,7,-3533.04,7148.081,7308.089,a,gamma,11,0.006,0.365,0.006,0.907
satsa,gait,fev,female,aehplus,366,41,7,-3533.04,7148.081,7308.089,a,gamma,12,-0.002,0.972,0.056,-0.035
satsa,gait,fev,female,aehplus,366,41,7,-3533.04,7148.081,7308.089,a,gamma,13,0.0,0.945,0.006,0.069
satsa,gait,fev,female,aehplus,366,41,7,-3533.04,7148.081,7308.089,a,gamma,14,0.072,0.383,0.082,0.873
satsa,gait,fev,female,aehplus,366,41,7,-3533.04,7148.081,7308.089,a,gamma,15,-0.001,0.997,0.126,-0.004
satsa,gait,fev,female,aehplus,366,41,7,-3533.04,7148.081,7308.089,a,gamma,16,0.183,0.531,0.292,0.627
satsa,gait,fev,female,aehplus,366,41,7,-3533.04,7148.081,7308.089,a,sigma,00,8.545,0.0,0.206,41.403
satsa,gait,fev,female,aehplus,366,41,7,-3533.04,7148.081,7308.089,aa,tau,00,4.879,0.0,1.108,4.405
satsa,gait,fev,female,aehplus,366,41,7,-3533.04,7148.081,7308.089,aa,tau,01,-0.503,0.0,0.127,-3.948
satsa,gait,fev,female,aehplus,366,41,7,-3533.04,7148.081,7308.089,aa,tau,11,0.088,0.0,0.011,8.06
satsa,gait,fev,female,aehplus,366,41,7,-3533.04,7148.081,7308.089,ab,sigma,00,-0.03,0.462,0.041,-0.735
satsa,gait,fev,female,aehplus,366,41,7,-3533.04,7148.081,7308.089,ab,tau,00,-0.241,0.124,0.157,-1.539
satsa,gait,fev,female,aehplus,366,41,7,-3533.04,7148.081,7308.089,ab,tau,01,0.009,0.528,0.014,0.631
satsa,gait,fev,female,aehplus,366,41,7,-3533.04,7148.081,7308.089,ab,tau,10,0.013,0.529,0.02,0.629
satsa,gait,fev,female,aehplus,366,41,7,-3533.04,7148.081,7308.089,ab,tau,11,-0.001,0.344,0.001,-0.947
satsa,gait,fev,female,aehplus,366,41,7,-3533.04,7148.081,7308.089,b,gamma,00,1.85,0.0,0.045,41.319
satsa,gait,fev,female,aehplus,366,41,7,-3533.04,7148.081,7308.089,b,gamma,01,-0.034,0.0,0.003,-10.287
satsa,gait,fev,female,aehplus,366,41,7,-3533.04,7148.081,7308.089,b,gamma,02,0.045,0.234,0.038,1.19
satsa,gait,fev,female,aehplus,366,41,7,-3533.04,7148.081,7308.089,b,gamma,03,0.02,0.0,0.004,4.666
satsa,gait,fev,female,aehplus,366,41,7,-3533.04,7148.081,7308.089,b,gamma,04,-0.114,0.029,0.052,-2.182
satsa,gait,fev,female,aehplus,366,41,7,-3533.04,7148.081,7308.089,b,gamma,05,-0.184,0.012,0.073,-2.506
satsa,gait,fev,female,aehplus,366,41,7,-3533.04,7148.081,7308.089,b,gamma,06,-0.115,0.663,0.264,-0.436
satsa,gait,fev,female,aehplus,366,41,7,-3533.04,7148.081,7308.089,b,gamma,10,-0.03,0.0,0.004,-7.223
satsa,gait,fev,female,aehplus,366,41,7,-3533.04,7148.081,7308.089,b,gamma,11,0.0,0.164,0.0,1.393
satsa,gait,fev,female,aehplus,366,41,7,-3533.04,7148.081,7308.089,b,gamma,12,0.0,0.945,0.003,0.07
satsa,gait,fev,female,aehplus,366,41,7,-3533.04,7148.081,7308.089,b,gamma,13,0.0,0.788,0.0,-0.269
satsa,gait,fev,female,aehplus,366,41,7,-3533.04,7148.081,7308.089,b,gamma,14,0.002,0.642,0.004,0.465
satsa,gait,fev,female,aehplus,366,41,7,-3533.04,7148.081,7308.089,b,gamma,15,0.002,0.795,0.008,0.26
satsa,gait,fev,female,aehplus,366,41,7,-3533.04,7148.081,7308.089,b,gamma,16,-0.002,0.928,0.021,-0.09
satsa,gait,fev,female,aehplus,366,41,7,-3533.04,7148.081,7308.089,b,sigma,00,0.058,0.0,0.002,34.237
satsa,gait,fev,female,aehplus,366,41,7,-3533.04,7148.081,7308.089,bb,tau,00,0.084,0.0,0.013,6.462
satsa,gait,fev,female,aehplus,366,41,7,-3533.04,7148.081,7308.089,bb,tau,10,0.0,0.73,0.001,-0.345
satsa,gait,fev,female,aehplus,366,41,7,-3533.04,7148.081,7308.089,bb,tau,11,0.0,0.013,0.0,2.494
satsa,gait,fev,female,aehplus,366,41,7,-3533.04,7148.081,7308.089,er,sigma,00,-0.042,0.462,0.058,-0.735
satsa,gait,fev,female,aehplus,366,41,7,-3533.04,7148.081,7308.089,er,tau,00,-0.377,0.105,0.232,-1.619
satsa,gait,fev,female,aehplus,366,41,7,-3533.04,7148.081,7308.089,er,tau,11,-0.375,0.301,0.362,-1.034
satsa,gait,fev,male,aehplus,265,41,7,-2582.854,5247.708,5394.477,a,gamma,00,9.569,0.0,0.439,21.778
satsa,gait,fev,male,aehplus,265,41,7,-2582.854,5247.708,5394.477,a,gamma,01,0.096,0.006,0.035,2.735
satsa,gait,fev,male,aehplus,265,41,7,-2582.854,5247.708,5394.477,a,gamma,02,-0.311,0.291,0.294,-1.057
satsa,gait,fev,male,aehplus,265,41,7,-2582.854,5247.708,5394.477,a,gamma,03,0.004,0.934,0.044,0.083
satsa,gait,fev,male,aehplus,265,41,7,-2582.854,5247.708,5394.477,a,gamma,04,-0.491,0.294,0.468,-1.049
satsa,gait,fev,male,aehplus,265,41,7,-2582.854,5247.708,5394.477,a,gamma,05,0.694,0.278,0.639,1.086
satsa,gait,fev,male,aehplus,265,41,7,-2582.854,5247.708,5394.477,a,gamma,06,-0.144,0.956,2.576,-0.056
satsa,gait,fev,male,aehplus,265,41,7,-2582.854,5247.708,5394.477,a,gamma,10,0.162,0.007,0.06,2.707
satsa,gait,fev,male,aehplus,265,41,7,-2582.854,5247.708,5394.477,a,gamma,11,0.004,0.339,0.004,0.956
satsa,gait,fev,male,aehplus,265,41,7,-2582.854,5247.708,5394.477,a,gamma,12,-0.004,0.907,0.038,-0.116
satsa,gait,fev,male,aehplus,265,41,7,-2582.854,5247.708,5394.477,a,gamma,13,-0.003,0.58,0.006,-0.553
satsa,gait,fev,male,aehplus,265,41,7,-2582.854,5247.708,5394.477,a,gamma,14,0.006,0.923,0.063,0.097
satsa,gait,fev,male,aehplus,265,41,7,-2582.854,5247.708,5394.477,a,gamma,15,-0.064,0.491,0.093,-0.689
satsa,gait,fev,male,aehplus,265,41,7,-2582.854,5247.708,5394.477,a,gamma,16,-0.01,0.979,0.391,-0.026
satsa,gait,fev,male,aehplus,265,41,7,-2582.854,5247.708,5394.477,a,sigma,00,5.039,0.0,0.522,9.657
satsa,gait,fev,male,aehplus,265,41,7,-2582.854,5247.708,5394.477,aa,tau,00,1.385,0.291,1.311,1.057
satsa,gait,fev,male,aehplus,265,41,7,-2582.854,5247.708,5394.477,aa,tau,01,-0.136,0.325,0.138,-0.984
satsa,gait,fev,male,aehplus,265,41,7,-2582.854,5247.708,5394.477,aa,tau,11,0.029,0.069,0.016,1.822
satsa,gait,fev,male,aehplus,265,41,7,-2582.854,5247.708,5394.477,ab,sigma,00,0.037,0.48,0.052,0.706
satsa,gait,fev,male,aehplus,265,41,7,-2582.854,5247.708,5394.477,ab,tau,00,-0.061,0.764,0.202,-0.3
satsa,gait,fev,male,aehplus,265,41,7,-2582.854,5247.708,5394.477,ab,tau,01,0.003,0.829,0.012,0.216
satsa,gait,fev,male,aehplus,265,41,7,-2582.854,5247.708,5394.477,ab,tau,10,-0.009,0.723,0.025,-0.354
satsa,gait,fev,male,aehplus,265,41,7,-2582.854,5247.708,5394.477,ab,tau,11,-0.001,0.401,0.001,-0.84
satsa,gait,fev,male,aehplus,265,41,7,-2582.854,5247.708,5394.477,b,gamma,00,2.685,0.0,0.096,28.019
satsa,gait,fev,male,aehplus,265,41,7,-2582.854,5247.708,5394.477,b,gamma,01,-0.034,0.0,0.007,-4.814
satsa,gait,fev,male,aehplus,265,41,7,-2582.854,5247.708,5394.477,b,gamma,02,0.027,0.615,0.053,0.503
satsa,gait,fev,male,aehplus,265,41,7,-2582.854,5247.708,5394.477,b,gamma,03,0.038,0.0,0.008,4.863
satsa,gait,fev,male,aehplus,265,41,7,-2582.854,5247.708,5394.477,b,gamma,04,-0.115,0.234,0.097,-1.19
satsa,gait,fev,male,aehplus,265,41,7,-2582.854,5247.708,5394.477,b,gamma,05,-0.247,0.099,0.15,-1.652
satsa,gait,fev,male,aehplus,265,41,7,-2582.854,5247.708,5394.477,b,gamma,06,-0.704,0.208,0.559,-1.26
satsa,gait,fev,male,aehplus,265,41,7,-2582.854,5247.708,5394.477,b,gamma,10,-0.057,0.0,0.008,-6.919
satsa,gait,fev,male,aehplus,265,41,7,-2582.854,5247.708,5394.477,b,gamma,11,-0.001,0.08,0.0,-1.75
satsa,gait,fev,male,aehplus,265,41,7,-2582.854,5247.708,5394.477,b,gamma,12,0.001,0.631,0.003,0.48
satsa,gait,fev,male,aehplus,265,41,7,-2582.854,5247.708,5394.477,b,gamma,13,0.0,0.426,0.001,-0.795
satsa,gait,fev,male,aehplus,265,41,7,-2582.854,5247.708,5394.477,b,gamma,14,0.003,0.701,0.007,0.384
satsa,gait,fev,male,aehplus,265,41,7,-2582.854,5247.708,5394.477,b,gamma,15,0.002,0.81,0.009,0.24
satsa,gait,fev,male,aehplus,265,41,7,-2582.854,5247.708,5394.477,b,gamma,16,0.029,0.746,0.089,0.324
satsa,gait,fev,male,aehplus,265,41,7,-2582.854,5247.708,5394.477,b,sigma,00,0.103,0.0,0.005,20.617
satsa,gait,fev,male,aehplus,265,41,7,-2582.854,5247.708,5394.477,bb,tau,00,0.247,0.0,0.042,5.912
satsa,gait,fev,male,aehplus,265,41,7,-2582.854,5247.708,5394.477,bb,tau,10,0.003,0.243,0.002,1.168
satsa,gait,fev,male,aehplus,265,41,7,-2582.854,5247.708,5394.477,bb,tau,11,0.0,0.311,0.0,1.013
satsa,gait,fev,male,aehplus,265,41,7,-2582.854,5247.708,5394.477,er,sigma,00,0.051,0.482,0.073,0.702
satsa,gait,fev,male,aehplus,265,41,7,-2582.854,5247.708,5394.477,er,tau,00,-0.104,0.76,0.34,-0.305
satsa,gait,fev,male,aehplus,265,41,7,-2582.854,5247.708,5394.477,er,tau,11,-0.552,0.375,0.622,-0.888
satsa,gait,grip,female,aehplus,366,41,7,-6914.007,13910.014,14070.022,a,gamma,00,10.772,0.0,0.493,21.831
satsa,gait,grip,female,aehplus,366,41,7,-6914.007,13910.014,14070.022,a,gamma,01,0.144,0.001,0.044,3.3
satsa,gait,grip,female,aehplus,366,41,7,-6914.007,13910.014,14070.022,a,gamma,02,-0.329,0.505,0.494,-0.667
satsa,gait,grip,female,aehplus,366,41,7,-6914.007,13910.014,14070.022,a,gamma,03,-0.014,0.779,0.049,-0.281
satsa,gait,grip,female,aehplus,366,41,7,-6914.007,13910.014,14070.022,a,gamma,04,0.027,0.968,0.691,0.04
satsa,gait,grip,female,aehplus,366,41,7,-6914.007,13910.014,14070.022,a,gamma,05,0.192,0.835,0.923,0.208
satsa,gait,grip,female,aehplus,366,41,7,-6914.007,13910.014,14070.022,a,gamma,06,2.082,0.245,1.792,1.162
satsa,gait,grip,female,aehplus,366,41,7,-6914.007,13910.014,14070.022,a,gamma,10,0.119,0.054,0.062,1.925
satsa,gait,grip,female,aehplus,366,41,7,-6914.007,13910.014,14070.022,a,gamma,11,0.006,0.333,0.006,0.969
satsa,gait,grip,female,aehplus,366,41,7,-6914.007,13910.014,14070.022,a,gamma,12,-0.003,0.959,0.056,-0.052
satsa,gait,grip,female,aehplus,366,41,7,-6914.007,13910.014,14070.022,a,gamma,13,0.001,0.906,0.006,0.118
satsa,gait,grip,female,aehplus,366,41,7,-6914.007,13910.014,14070.022,a,gamma,14,0.067,0.416,0.082,0.813
satsa,gait,grip,female,aehplus,366,41,7,-6914.007,13910.014,14070.022,a,gamma,15,-0.002,0.986,0.119,-0.017
satsa,gait,grip,female,aehplus,366,41,7,-6914.007,13910.014,14070.022,a,gamma,16,0.186,0.513,0.284,0.654
satsa,gait,grip,female,aehplus,366,41,7,-6914.007,13910.014,14070.022,a,sigma,00,8.547,0.0,0.277,30.817
satsa,gait,grip,female,aehplus,366,41,7,-6914.007,13910.014,14070.022,aa,tau,00,4.992,0.0,1.168,4.274
satsa,gait,grip,female,aehplus,366,41,7,-6914.007,13910.014,14070.022,aa,tau,01,-0.517,0.0,0.134,-3.868
satsa,gait,grip,female,aehplus,366,41,7,-6914.007,13910.014,14070.022,aa,tau,11,0.089,0.0,0.012,7.55
satsa,gait,grip,female,aehplus,366,41,7,-6914.007,13910.014,14070.022,ab,sigma,00,-0.077,0.914,0.709,-0.108
satsa,gait,grip,female,aehplus,366,41,7,-6914.007,13910.014,14070.022,ab,tau,00,-1.058,0.692,2.671,-0.396
satsa,gait,grip,female,aehplus,366,41,7,-6914.007,13910.014,14070.022,ab,tau,01,-0.045,0.806,0.181,-0.246
satsa,gait,grip,female,aehplus,366,41,7,-6914.007,13910.014,14070.022,ab,tau,10,-0.066,0.841,0.329,-0.2
satsa,gait,grip,female,aehplus,366,41,7,-6914.007,13910.014,14070.022,ab,tau,11,-0.001,0.957,0.022,-0.053
satsa,gait,grip,female,aehplus,366,41,7,-6914.007,13910.014,14070.022,b,gamma,00,21.73,0.0,0.691,31.441
satsa,gait,grip,female,aehplus,366,41,7,-6914.007,13910.014,14070.022,b,gamma,01,-0.17,0.001,0.053,-3.229
satsa,gait,grip,female,aehplus,366,41,7,-6914.007,13910.014,14070.022,b,gamma,02,0.768,0.16,0.546,1.407
satsa,gait,grip,female,aehplus,366,41,7,-6914.007,13910.014,14070.022,b,gamma,03,0.172,0.023,0.076,2.267
satsa,gait,grip,female,aehplus,366,41,7,-6914.007,13910.014,14070.022,b,gamma,04,0.646,0.461,0.876,0.737
satsa,gait,grip,female,aehplus,366,41,7,-6914.007,13910.014,14070.022,b,gamma,05,-2.175,0.036,1.039,-2.094
satsa,gait,grip,female,aehplus,366,41,7,-6914.007,13910.014,14070.022,b,gamma,06,-1.844,0.524,2.891,-0.638
satsa,gait,grip,female,aehplus,366,41,7,-6914.007,13910.014,14070.022,b,gamma,10,-0.587,0.0,0.063,-9.314
satsa,gait,grip,female,aehplus,366,41,7,-6914.007,13910.014,14070.022,b,gamma,11,-0.014,0.005,0.005,-2.84
satsa,gait,grip,female,aehplus,366,41,7,-6914.007,13910.014,14070.022,b,gamma,12,0.002,0.97,0.05,0.037
satsa,gait,grip,female,aehplus,366,41,7,-6914.007,13910.014,14070.022,b,gamma,13,-0.003,0.662,0.007,-0.438
satsa,gait,grip,female,aehplus,366,41,7,-6914.007,13910.014,14070.022,b,gamma,14,0.003,0.973,0.078,0.034
satsa,gait,grip,female,aehplus,366,41,7,-6914.007,13910.014,14070.022,b,gamma,15,-0.044,0.693,0.112,-0.395
satsa,gait,grip,female,aehplus,366,41,7,-6914.007,13910.014,14070.022,b,gamma,16,-0.389,0.44,0.504,-0.772
satsa,gait,grip,female,aehplus,366,41,7,-6914.007,13910.014,14070.022,b,sigma,00,22.484,0.0,1.292,17.398
satsa,gait,grip,female,aehplus,366,41,7,-6914.007,13910.014,14070.022,bb,tau,00,8.259,0.043,4.081,2.024
satsa,gait,grip,female,aehplus,366,41,7,-6914.007,13910.014,14070.022,bb,tau,10,0.293,0.267,0.264,1.11
satsa,gait,grip,female,aehplus,366,41,7,-6914.007,13910.014,14070.022,bb,tau,11,0.016,0.454,0.022,0.748
satsa,gait,grip,female,aehplus,366,41,7,-6914.007,13910.014,14070.022,er,sigma,00,-0.006,0.914,0.051,-0.108
satsa,gait,grip,female,aehplus,366,41,7,-6914.007,13910.014,14070.022,er,tau,00,-0.165,0.695,0.421,-0.392
satsa,gait,grip,female,aehplus,366,41,7,-6914.007,13910.014,14070.022,er,tau,11,-0.031,0.957,0.587,-0.053
satsa,gait,grip,male,aehplus,265,41,7,-4966.384,10014.769,10161.538,a,gamma,00,9.611,0.0,0.433,22.19
satsa,gait,grip,male,aehplus,265,41,7,-4966.384,10014.769,10161.538,a,gamma,01,0.098,0.006,0.036,2.747
satsa,gait,grip,male,aehplus,265,41,7,-4966.384,10014.769,10161.538,a,gamma,02,-0.352,0.262,0.314,-1.121
satsa,gait,grip,male,aehplus,265,41,7,-4966.384,10014.769,10161.538,a,gamma,03,0.002,0.961,0.042,0.049
satsa,gait,grip,male,aehplus,265,41,7,-4966.384,10014.769,10161.538,a,gamma,04,-0.528,0.274,0.482,-1.094
satsa,gait,grip,male,aehplus,265,41,7,-4966.384,10014.769,10161.538,a,gamma,05,0.589,0.358,0.64,0.92
satsa,gait,grip,male,aehplus,265,41,7,-4966.384,10014.769,10161.538,a,gamma,06,-0.194,0.978,7.134,-0.027
satsa,gait,grip,male,aehplus,265,41,7,-4966.384,10014.769,10161.538,a,gamma,10,0.154,0.008,0.058,2.668
satsa,gait,grip,male,aehplus,265,41,7,-4966.384,10014.769,10161.538,a,gamma,11,0.005,0.342,0.005,0.95
satsa,gait,grip,male,aehplus,265,41,7,-4966.384,10014.769,10161.538,a,gamma,12,0.001,0.975,0.04,0.032
satsa,gait,grip,male,aehplus,265,41,7,-4966.384,10014.769,10161.538,a,gamma,13,-0.003,0.575,0.005,-0.561
satsa,gait,grip,male,aehplus,265,41,7,-4966.384,10014.769,10161.538,a,gamma,14,0.011,0.853,0.061,0.186
satsa,gait,grip,male,aehplus,265,41,7,-4966.384,10014.769,10161.538,a,gamma,15,-0.047,0.628,0.096,-0.485
satsa,gait,grip,male,aehplus,265,41,7,-4966.384,10014.769,10161.538,a,gamma,16,-0.001,0.999,1.273,-0.001
satsa,gait,grip,male,aehplus,265,41,7,-4966.384,10014.769,10161.538,a,sigma,00,4.978,0.0,0.548,9.082
satsa,gait,grip,male,aehplus,265,41,7,-4966.384,10014.769,10161.538,aa,tau,00,1.425,0.298,1.369,1.041
satsa,gait,grip,male,aehplus,265,41,7,-4966.384,10014.769,10161.538,aa,tau,01,-0.124,0.372,0.139,-0.893
satsa,gait,grip,male,aehplus,265,41,7,-4966.384,10014.769,10161.538,aa,tau,11,0.028,0.084,0.016,1.728
satsa,gait,grip,male,aehplus,265,41,7,-4966.384,10014.769,10161.538,ab,sigma,00,-0.317,0.744,0.969,-0.327
satsa,gait,grip,male,aehplus,265,41,7,-4966.384,10014.769,10161.538,ab,tau,00,-2.814,0.261,2.503,-1.124
satsa,gait,grip,male,aehplus,265,41,7,-4966.384,10014.769,10161.538,ab,tau,01,-0.073,0.675,0.174,-0.42
satsa,gait,grip,male,aehplus,265,41,7,-4966.384,10014.769,10161.538,ab,tau,10,0.079,0.776,0.277,0.284
satsa,gait,grip,male,aehplus,265,41,7,-4966.384,10014.769,10161.538,ab,tau,11,-0.017,0.393,0.02,-0.854
satsa,gait,grip,male,aehplus,265,41,7,-4966.384,10014.769,10161.538,b,gamma,00,37.992,0.0,1.204,31.562
satsa,gait,grip,male,aehplus,265,41,7,-4966.384,10014.769,10161.538,b,gamma,01,-0.311,0.0,0.075,-4.161
satsa,gait,grip,male,aehplus,265,41,7,-4966.384,10014.769,10161.538,b,gamma,02,0.696,0.291,0.659,1.056
satsa,gait,grip,male,aehplus,265,41,7,-4966.384,10014.769,10161.538,b,gamma,03,0.411,0.0,0.098,4.205
satsa,gait,grip,male,aehplus,265,41,7,-4966.384,10014.769,10161.538,b,gamma,04,2.559,0.036,1.223,2.092
satsa,gait,grip,male,aehplus,265,41,7,-4966.384,10014.769,10161.538,b,gamma,05,-0.271,0.869,1.646,-0.164
satsa,gait,grip,male,aehplus,265,41,7,-4966.384,10014.769,10161.538,b,gamma,06,-0.337,0.969,8.688,-0.039
satsa,gait,grip,male,aehplus,265,41,7,-4966.384,10014.769,10161.538,b,gamma,10,-1.015,0.0,0.118,-8.601
satsa,gait,grip,male,aehplus,265,41,7,-4966.384,10014.769,10161.538,b,gamma,11,-0.029,0.0,0.008,-3.539
satsa,gait,grip,male,aehplus,265,41,7,-4966.384,10014.769,10161.538,b,gamma,12,-0.021,0.724,0.059,-0.353
satsa,gait,grip,male,aehplus,265,41,7,-4966.384,10014.769,10161.538,b,gamma,13,-0.005,0.517,0.008,-0.648
satsa,gait,grip,male,aehplus,265,41,7,-4966.384,10014.769,10161.538,b,gamma,14,-0.044,0.685,0.11,-0.405
satsa,gait,grip,male,aehplus,265,41,7,-4966.384,10014.769,10161.538,b,gamma,15,-0.003,0.983,0.143,-0.021
satsa,gait,grip,male,aehplus,265,41,7,-4966.384,10014.769,10161.538,b,gamma,16,-0.685,0.848,3.57,-0.192
satsa,gait,grip,male,aehplus,265,41,7,-4966.384,10014.769,10161.538,b,sigma,00,34.419,0.0,2.65,12.988
satsa,gait,grip,male,aehplus,265,41,7,-4966.384,10014.769,10161.538,bb,tau,00,21.489,0.003,7.246,2.965
satsa,gait,grip,male,aehplus,265,41,7,-4966.384,10014.769,10161.538,bb,tau,10,0.715,0.188,0.543,1.317
satsa,gait,grip,male,aehplus,265,41,7,-4966.384,10014.769,10161.538,bb,tau,11,0.06,0.251,0.053,1.148
satsa,gait,grip,male,aehplus,265,41,7,-4966.384,10014.769,10161.538,er,sigma,00,-0.024,0.743,0.074,-0.328
satsa,gait,grip,male,aehplus,265,41,7,-4966.384,10014.769,10161.538,er,tau,00,-0.508,0.296,0.487,-1.044
satsa,gait,grip,male,aehplus,265,41,7,-4966.384,10014.769,10161.538,er,tau,11,-0.416,0.368,0.461,-0.901
satsa,grip,fev,female,aehplus,408,41,7,-5084.31,10250.621,10415.083,a,gamma,00,21.51,0.0,0.451,47.72
satsa,grip,fev,female,aehplus,408,41,7,-5084.31,10250.621,10415.083,a,gamma,01,-0.19,0.0,0.035,-5.438
satsa,grip,fev,female,aehplus,408,41,7,-5084.31,10250.621,10415.083,a,gamma,02,0.301,0.44,0.39,0.772
satsa,grip,fev,female,aehplus,408,41,7,-5084.31,10250.621,10415.083,a,gamma,03,0.153,0.004,0.053,2.905
satsa,grip,fev,female,aehplus,408,41,7,-5084.31,10250.621,10415.083,a,gamma,04,0.255,0.687,0.632,0.403
satsa,grip,fev,female,aehplus,408,41,7,-5084.31,10250.621,10415.083,a,gamma,05,-2.234,0.007,0.827,-2.702
satsa,grip,fev,female,aehplus,408,41,7,-5084.31,10250.621,10415.083,a,gamma,06,-1.122,0.573,1.993,-0.563
satsa,grip,fev,female,aehplus,408,41,7,-5084.31,10250.621,10415.083,a,gamma,10,-0.575,0.0,0.042,-13.553
satsa,grip,fev,female,aehplus,408,41,7,-5084.31,10250.621,10415.083,a,gamma,11,-0.013,0.0,0.003,-4.012
satsa,grip,fev,female,aehplus,408,41,7,-5084.31,10250.621,10415.083,a,gamma,12,0.023,0.491,0.034,0.689
satsa,grip,fev,female,aehplus,408,41,7,-5084.31,10250.621,10415.083,a,gamma,13,0.0,0.929,0.004,-0.089
satsa,grip,fev,female,aehplus,408,41,7,-5084.31,10250.621,10415.083,a,gamma,14,0.022,0.688,0.055,0.401
satsa,grip,fev,female,aehplus,408,41,7,-5084.31,10250.621,10415.083,a,gamma,15,0.011,0.877,0.072,0.155
satsa,grip,fev,female,aehplus,408,41,7,-5084.31,10250.621,10415.083,a,gamma,16,-0.469,0.148,0.324,-1.448
satsa,grip,fev,female,aehplus,408,41,7,-5084.31,10250.621,10415.083,a,sigma,00,21.6,0.0,1.056,20.451
satsa,grip,fev,female,aehplus,408,41,7,-5084.31,10250.621,10415.083,aa,tau,00,13.674,0.0,2.392,5.716
satsa,grip,fev,female,aehplus,408,41,7,-5084.31,10250.621,10415.083,aa,tau,01,0.097,0.479,0.137,0.708
satsa,grip,fev,female,aehplus,408,41,7,-5084.31,10250.621,10415.083,aa,tau,11,0.018,0.099,0.011,1.651
satsa,grip,fev,female,aehplus,408,41,7,-5084.31,10250.621,10415.083,ab,sigma,00,0.17,0.0,0.044,3.868
satsa,grip,fev,female,aehplus,408,41,7,-5084.31,10250.621,10415.083,ab,tau,00,0.063,0.589,0.116,0.541
satsa,grip,fev,female,aehplus,408,41,7,-5084.31,10250.621,10415.083,ab,tau,01,0.013,0.144,0.009,1.463
satsa,grip,fev,female,aehplus,408,41,7,-5084.31,10250.621,10415.083,ab,tau,10,0.012,0.145,0.008,1.456
satsa,grip,fev,female,aehplus,408,41,7,-5084.31,10250.621,10415.083,ab,tau,11,0.0,0.94,0.001,0.075
satsa,grip,fev,female,aehplus,408,41,7,-5084.31,10250.621,10415.083,b,gamma,00,1.802,0.0,0.035,50.961
satsa,grip,fev,female,aehplus,408,41,7,-5084.31,10250.621,10415.083,b,gamma,01,-0.032,0.0,0.003,-12.276
satsa,grip,fev,female,aehplus,408,41,7,-5084.31,10250.621,10415.083,b,gamma,02,0.043,0.19,0.033,1.309
satsa,grip,fev,female,aehplus,408,41,7,-5084.31,10250.621,10415.083,b,gamma,03,0.016,0.0,0.003,4.768
satsa,grip,fev,female,aehplus,408,41,7,-5084.31,10250.621,10415.083,b,gamma,04,-0.057,0.193,0.044,-1.302
satsa,grip,fev,female,aehplus,408,41,7,-5084.31,10250.621,10415.083,b,gamma,05,-0.123,0.055,0.064,-1.921
satsa,grip,fev,female,aehplus,408,41,7,-5084.31,10250.621,10415.083,b,gamma,06,-0.101,0.365,0.111,-0.905
satsa,grip,fev,female,aehplus,408,41,7,-5084.31,10250.621,10415.083,b,gamma,10,-0.026,0.0,0.003,-8.205
satsa,grip,fev,female,aehplus,408,41,7,-5084.31,10250.621,10415.083,b,gamma,11,0.0,0.174,0.0,1.359
satsa,grip,fev,female,aehplus,408,41,7,-5084.31,10250.621,10415.083,b,gamma,12,0.0,0.955,0.002,-0.056
satsa,grip,fev,female,aehplus,408,41,7,-5084.31,10250.621,10415.083,b,gamma,13,0.0,0.533,0.0,0.624
satsa,grip,fev,female,aehplus,408,41,7,-5084.31,10250.621,10415.083,b,gamma,14,-0.002,0.513,0.004,-0.655
satsa,grip,fev,female,aehplus,408,41,7,-5084.31,10250.621,10415.083,b,gamma,15,-0.001,0.948,0.008,-0.065
satsa,grip,fev,female,aehplus,408,41,7,-5084.31,10250.621,10415.083,b,gamma,16,-0.005,0.725,0.014,-0.351
